state,district,primary_type,district_delegates,gender,race,age,education,pop
New Jersey,DD8,Primary,4,Male,Latino,65+,College,19
New Jersey,DD8,Primary,4,Male,Latino,65+,College,17
New Jersey,DD8,Primary,4,Male,Latino,65+,Less than college,90
New Jersey,DD8,Primary,4,Male,Latino,65+,Less than college,165
New Jersey,DD8,Primary,4,Male,Latino,65+,Less than college,56
New Jersey,DD8,Primary,4,Male,Latino,65+,Less than college,108
New Jersey,DD8,Primary,4,Male,White,18-24,College,216
New Jersey,DD8,Primary,4,Male,White,18-24,College,176
New Jersey,DD8,Primary,4,Male,White,18-24,College,213
New Jersey,DD8,Primary,4,Male,White,18-24,College,174
New Jersey,DD8,Primary,4,Male,White,18-24,Less than college,578
New Jersey,DD8,Primary,4,Male,White,18-24,Less than college,270
New Jersey,DD8,Primary,4,Male,White,18-24,Less than college,1310
New Jersey,DD8,Primary,4,Male,White,18-24,Less than college,673
New Jersey,DD8,Primary,4,Male,White,25-34,College,976
New Jersey,DD8,Primary,4,Male,White,25-34,College,814
New Jersey,DD8,Primary,4,Male,White,25-34,College,724
New Jersey,DD8,Primary,4,Male,White,25-34,College,599
New Jersey,DD8,Primary,4,Male,White,25-34,Less than college,627
New Jersey,DD8,Primary,4,Male,White,25-34,Less than college,290
New Jersey,DD8,Primary,4,Male,White,25-34,Less than college,868
New Jersey,DD8,Primary,4,Male,White,25-34,Less than college,410
New Jersey,DD8,Primary,4,Male,White,35-44,College,1250
New Jersey,DD8,Primary,4,Male,White,35-44,College,1048
New Jersey,DD8,Primary,4,Male,White,35-44,College,857
New Jersey,DD8,Primary,4,Male,White,35-44,College,710
New Jersey,DD8,Primary,4,Male,White,35-44,Less than college,647
New Jersey,DD8,Primary,4,Male,White,35-44,Less than college,298
New Jersey,DD8,Primary,4,Male,White,35-44,Less than college,796
New Jersey,DD8,Primary,4,Male,White,35-44,Less than college,371
New Jersey,DD8,Primary,4,Male,White,45-64,College,2798
New Jersey,DD8,Primary,4,Male,White,45-64,College,2331
New Jersey,DD8,Primary,4,Male,White,45-64,College,2865
New Jersey,DD8,Primary,4,Male,White,45-64,College,2388
New Jersey,DD8,Primary,4,Male,White,45-64,Less than college,2089
New Jersey,DD8,Primary,4,Male,White,45-64,Less than college,972
New Jersey,DD8,Primary,4,Male,White,45-64,Less than college,1989
New Jersey,DD8,Primary,4,Male,White,45-64,Less than college,923
New Jersey,DD8,Primary,4,Male,White,65+,College,2649
New Jersey,DD8,Primary,4,Male,White,65+,College,2220
New Jersey,DD8,Primary,4,Male,White,65+,College,1714
New Jersey,DD8,Primary,4,Male,White,65+,College,1420
New Jersey,DD8,Primary,4,Male,White,65+,Less than college,1983
New Jersey,DD8,Primary,4,Male,White,65+,Less than college,936
New Jersey,DD8,Primary,4,Male,White,65+,Less than college,1235
New Jersey,DD8,Primary,4,Male,White,65+,Less than college,566
New Jersey,DD8,Primary,4,Female,Black,18-24,College,41
New Jersey,DD8,Primary,4,Female,Black,18-24,College,85
New Jersey,DD8,Primary,4,Female,Black,18-24,College,40
New Jersey,DD8,Primary,4,Female,Black,18-24,College,83
New Jersey,DD8,Primary,4,Female,Black,18-24,Less than college,181
New Jersey,DD8,Primary,4,Female,Black,18-24,Less than college,924
New Jersey,DD8,Primary,4,Female,Black,18-24,Less than college,398
New Jersey,DD8,Primary,4,Female,Black,18-24,Less than college,1575
New Jersey,DD8,Primary,4,Female,Black,25-34,College,166
New Jersey,DD8,Primary,4,Female,Black,25-34,College,337
New Jersey,DD8,Primary,4,Female,Black,25-34,College,150
New Jersey,DD8,Primary,4,Female,Black,25-34,College,305
New Jersey,DD8,Primary,4,Female,Black,25-34,Less than college,151
New Jersey,DD8,Primary,4,Female,Black,25-34,Less than college,833
New Jersey,DD8,Primary,4,Female,Black,25-34,Less than college,206
New Jersey,DD8,Primary,4,Female,Black,25-34,Less than college,1068
New Jersey,DD8,Primary,4,Female,Black,35-44,College,194
New Jersey,DD8,Primary,4,Female,Black,35-44,College,388
New Jersey,DD8,Primary,4,Female,Black,35-44,College,139
New Jersey,DD8,Primary,4,Female,Black,35-44,College,283
New Jersey,DD8,Primary,4,Female,Black,35-44,Less than college,137
New Jersey,DD8,Primary,4,Female,Black,35-44,Less than college,758
New Jersey,DD8,Primary,4,Female,Black,35-44,Less than college,158
New Jersey,DD8,Primary,4,Female,Black,35-44,Less than college,853
New Jersey,DD8,Primary,4,Female,Black,45-64,College,302
New Jersey,DD8,Primary,4,Female,Black,45-64,College,617
New Jersey,DD8,Primary,4,Female,Black,45-64,College,290
New Jersey,DD8,Primary,4,Female,Black,45-64,College,593
New Jersey,DD8,Primary,4,Female,Black,45-64,Less than college,428
New Jersey,DD8,Primary,4,Female,Black,45-64,Less than college,2223
New Jersey,DD8,Primary,4,Female,Black,45-64,Less than college,400
New Jersey,DD8,Primary,4,Female,Black,45-64,Less than college,2109
New Jersey,DD8,Primary,4,Female,Black,65+,College,105
New Jersey,DD8,Primary,4,Female,Black,65+,College,217
New Jersey,DD8,Primary,4,Female,Black,65+,College,76
New Jersey,DD8,Primary,4,Female,Black,65+,College,157
New Jersey,DD8,Primary,4,Female,Black,65+,Less than college,388
New Jersey,DD8,Primary,4,Female,Black,65+,Less than college,1704
New Jersey,DD8,Primary,4,Female,Black,65+,Less than college,199
New Jersey,DD8,Primary,4,Female,Black,65+,Less than college,1052
New Jersey,DD8,Primary,4,Female,Latino,18-24,College,37
New Jersey,DD8,Primary,4,Female,Latino,18-24,College,28
New Jersey,DD8,Primary,4,Female,Latino,18-24,College,36
New Jersey,DD8,Primary,4,Female,Latino,18-24,College,27
New Jersey,DD8,Primary,4,Female,Latino,18-24,Less than college,295
New Jersey,DD8,Primary,4,Female,Latino,18-24,Less than college,395
New Jersey,DD8,Primary,4,Female,Latino,18-24,Less than college,589
New Jersey,DD8,Primary,4,Female,Latino,18-24,Less than college,750
New Jersey,DD8,Primary,4,Female,Latino,25-34,College,143
New Jersey,DD8,Primary,4,Female,Latino,25-34,College,108
New Jersey,DD8,Primary,4,Female,Latino,25-34,College,129
New Jersey,DD8,Primary,4,Female,Latino,25-34,College,98
New Jersey,DD8,Primary,4,Female,Latino,25-34,Less than college,242
New Jersey,DD8,Primary,4,Female,Latino,25-34,Less than college,329
New Jersey,DD8,Primary,4,Female,Latino,25-34,Less than college,323
New Jersey,DD8,Primary,4,Female,Latino,25-34,Less than college,434
New Jersey,DD8,Primary,4,Female,Latino,35-44,College,196
New Jersey,DD8,Primary,4,Female,Latino,35-44,College,150
New Jersey,DD8,Primary,4,Female,Latino,35-44,College,142
New Jersey,DD8,Primary,4,Female,Latino,35-44,College,108
New Jersey,DD8,Primary,4,Female,Latino,35-44,Less than college,260
New Jersey,DD8,Primary,4,Female,Latino,35-44,Less than college,354
New Jersey,DD8,Primary,4,Female,Latino,35-44,Less than college,298
New Jersey,DD8,Primary,4,Female,Latino,35-44,Less than college,403
New Jersey,DD8,Primary,4,Female,Latino,45-64,College,153
New Jersey,DD8,Primary,4,Female,Latino,45-64,College,116
New Jersey,DD8,Primary,4,Female,Latino,45-64,College,147
New Jersey,DD8,Primary,4,Female,Latino,45-64,College,111
New Jersey,DD8,Primary,4,Female,Latino,45-64,Less than college,394
New Jersey,DD8,Primary,4,Female,Latino,45-64,Less than college,530
New Jersey,DD8,Primary,4,Female,Latino,45-64,Less than college,371
New Jersey,DD8,Primary,4,Female,Latino,45-64,Less than college,500
New Jersey,DD8,Primary,4,Female,Latino,65+,College,32
New Jersey,DD8,Primary,4,Female,Latino,65+,College,24
New Jersey,DD8,Primary,4,Female,Latino,65+,College,23
New Jersey,DD8,Primary,4,Female,Latino,65+,College,18
New Jersey,DD8,Primary,4,Female,Latino,65+,Less than college,204
New Jersey,DD8,Primary,4,Female,Latino,65+,Less than college,265
New Jersey,DD8,Primary,4,Female,Latino,65+,Less than college,112
New Jersey,DD8,Primary,4,Female,Latino,65+,Less than college,151
New Jersey,DD8,Primary,4,Female,White,18-24,College,268
New Jersey,DD8,Primary,4,Female,White,18-24,College,225
New Jersey,DD8,Primary,4,Female,White,18-24,College,261
New Jersey,DD8,Primary,4,Female,White,18-24,College,219
New Jersey,DD8,Primary,4,Female,White,18-24,Less than college,701
New Jersey,DD8,Primary,4,Female,White,18-24,Less than college,302
New Jersey,DD8,Primary,4,Female,White,18-24,Less than college,1407
New Jersey,DD8,Primary,4,Female,White,18-24,Less than college,662
New Jersey,DD8,Primary,4,Female,White,25-34,College,756
New Jersey,DD8,Primary,4,Female,White,25-34,College,647
New Jersey,DD8,Primary,4,Female,White,25-34,College,691
New Jersey,DD8,Primary,4,Female,White,25-34,College,590
New Jersey,DD8,Primary,4,Female,White,25-34,Less than college,451
New Jersey,DD8,Primary,4,Female,White,25-34,Less than college,189
New Jersey,DD8,Primary,4,Female,White,25-34,Less than college,604
New Jersey,DD8,Primary,4,Female,White,25-34,Less than college,259
New Jersey,DD8,Primary,4,Female,White,35-44,College,893
New Jersey,DD8,Primary,4,Female,White,35-44,College,769
New Jersey,DD8,Primary,4,Female,White,35-44,College,667
New Jersey,DD8,Primary,4,Female,White,35-44,College,570
New Jersey,DD8,Primary,4,Female,White,35-44,Less than college,427
New Jersey,DD8,Primary,4,Female,White,35-44,Less than college,179
New Jersey,DD8,Primary,4,Female,White,35-44,Less than college,489
New Jersey,DD8,Primary,4,Female,White,35-44,Less than college,207
New Jersey,DD8,Primary,4,Female,White,45-64,College,2050
New Jersey,DD8,Primary,4,Female,White,45-64,College,1749
New Jersey,DD8,Primary,4,Female,White,45-64,College,1975
New Jersey,DD8,Primary,4,Female,White,45-64,College,1684
New Jersey,DD8,Primary,4,Female,White,45-64,Less than college,1840
New Jersey,DD8,Primary,4,Female,White,45-64,Less than college,787
New Jersey,DD8,Primary,4,Female,White,45-64,Less than college,1728
New Jersey,DD8,Primary,4,Female,White,45-64,Less than college,736
New Jersey,DD8,Primary,4,Female,White,65+,College,1003
New Jersey,DD8,Primary,4,Female,White,65+,College,850
New Jersey,DD8,Primary,4,Female,White,65+,College,738
New Jersey,DD8,Primary,4,Female,White,65+,College,623
New Jersey,DD8,Primary,4,Female,White,65+,Less than college,2153
New Jersey,DD8,Primary,4,Female,White,65+,Less than college,975
New Jersey,DD8,Primary,4,Female,White,65+,Less than college,1177
New Jersey,DD8,Primary,4,Female,White,65+,Less than college,501
New Jersey,DD8,Primary,4,Male,Black,18-24,College,30
New Jersey,DD8,Primary,4,Male,Black,18-24,College,50
New Jersey,DD8,Primary,4,Male,Black,18-24,College,29
New Jersey,DD8,Primary,4,Male,Black,18-24,College,49
New Jersey,DD8,Primary,4,Male,Black,18-24,Less than college,210
New Jersey,DD8,Primary,4,Male,Black,18-24,Less than college,1023
New Jersey,DD8,Primary,4,Male,Black,18-24,Less than college,516
New Jersey,DD8,Primary,4,Male,Black,18-24,Less than college,1833
New Jersey,DD8,Primary,4,Male,Black,25-34,College,126
New Jersey,DD8,Primary,4,Male,Black,25-34,College,208
New Jersey,DD8,Primary,4,Male,Black,25-34,College,91
New Jersey,DD8,Primary,4,Male,Black,25-34,College,150
New Jersey,DD8,Primary,4,Male,Black,25-34,Less than college,192
New Jersey,DD8,Primary,4,Male,Black,25-34,Less than college,983
New Jersey,DD8,Primary,4,Male,Black,25-34,Less than college,271
New Jersey,DD8,Primary,4,Male,Black,25-34,Less than college,1274
New Jersey,DD8,Primary,4,Male,Black,35-44,College,133
New Jersey,DD8,Primary,4,Male,Black,35-44,College,218
New Jersey,DD8,Primary,4,Male,Black,35-44,College,87
New Jersey,DD8,Primary,4,Male,Black,35-44,College,143
New Jersey,DD8,Primary,4,Male,Black,35-44,Less than college,159
New Jersey,DD8,Primary,4,Male,Black,35-44,Less than college,822
New Jersey,DD8,Primary,4,Male,Black,35-44,Less than college,197
New Jersey,DD8,Primary,4,Male,Black,35-44,Less than college,973
New Jersey,DD8,Primary,4,Male,Black,45-64,College,226
New Jersey,DD8,Primary,4,Male,Black,45-64,College,372
New Jersey,DD8,Primary,4,Male,Black,45-64,College,232
New Jersey,DD8,Primary,4,Male,Black,45-64,College,381
New Jersey,DD8,Primary,4,Male,Black,45-64,Less than college,403
New Jersey,DD8,Primary,4,Male,Black,45-64,Less than college,2013
New Jersey,DD8,Primary,4,Male,Black,45-64,Less than college,383
New Jersey,DD8,Primary,4,Male,Black,45-64,Less than college,1935
New Jersey,DD8,Primary,4,Male,Black,65+,College,100
New Jersey,DD8,Primary,4,Male,Black,65+,College,164
New Jersey,DD8,Primary,4,Male,Black,65+,College,61
New Jersey,DD8,Primary,4,Male,Black,65+,College,102
New Jersey,DD8,Primary,4,Male,Black,65+,Less than college,177
New Jersey,DD8,Primary,4,Male,Black,65+,Less than college,836
New Jersey,DD8,Primary,4,Male,Black,65+,Less than college,107
New Jersey,DD8,Primary,4,Male,Black,65+,Less than college,569
New Jersey,DD8,Primary,4,Male,Latino,18-24,College,25
New Jersey,DD8,Primary,4,Male,Latino,18-24,College,23
New Jersey,DD8,Primary,4,Male,Latino,18-24,College,25
New Jersey,DD8,Primary,4,Male,Latino,18-24,College,23
New Jersey,DD8,Primary,4,Male,Latino,18-24,Less than college,292
New Jersey,DD8,Primary,4,Male,Latino,18-24,Less than college,539
New Jersey,DD8,Primary,4,Male,Latino,18-24,Less than college,662
New Jersey,DD8,Primary,4,Male,Latino,18-24,Less than college,1069
New Jersey,DD8,Primary,4,Male,Latino,25-34,College,132
New Jersey,DD8,Primary,4,Male,Latino,25-34,College,121
New Jersey,DD8,Primary,4,Male,Latino,25-34,College,95
New Jersey,DD8,Primary,4,Male,Latino,25-34,College,87
New Jersey,DD8,Primary,4,Male,Latino,25-34,Less than college,339
New Jersey,DD8,Primary,4,Male,Latino,25-34,Less than college,638
New Jersey,DD8,Primary,4,Male,Latino,25-34,Less than college,470
New Jersey,DD8,Primary,4,Male,Latino,25-34,Less than college,853
New Jersey,DD8,Primary,4,Male,Latino,35-44,College,172
New Jersey,DD8,Primary,4,Male,Latino,35-44,College,158
New Jersey,DD8,Primary,4,Male,Latino,35-44,College,112
New Jersey,DD8,Primary,4,Male,Latino,35-44,College,103
New Jersey,DD8,Primary,4,Male,Latino,35-44,Less than college,347
New Jersey,DD8,Primary,4,Male,Latino,35-44,Less than college,655
New Jersey,DD8,Primary,4,Male,Latino,35-44,Less than college,426
New Jersey,DD8,Primary,4,Male,Latino,35-44,Less than college,789
New Jersey,DD8,Primary,4,Male,Latino,45-64,College,140
New Jersey,DD8,Primary,4,Male,Latino,45-64,College,128
New Jersey,DD8,Primary,4,Male,Latino,45-64,College,144
New Jersey,DD8,Primary,4,Male,Latino,45-64,College,132
New Jersey,DD8,Primary,4,Male,Latino,45-64,Less than college,419
New Jersey,DD8,Primary,4,Male,Latino,45-64,Less than college,781
New Jersey,DD8,Primary,4,Male,Latino,45-64,Less than college,399
New Jersey,DD8,Primary,4,Male,Latino,45-64,Less than college,747
New Jersey,DD8,Primary,4,Male,Latino,65+,College,38
New Jersey,DD8,Primary,4,Male,Latino,65+,College,35
New Jersey,DD8,Primary,4,Male,Latino,65+,College,23
New Jersey,DD8,Primary,4,Male,Latino,65+,College,21
New Jersey,DD8,Primary,4,Male,Latino,65+,Less than college,111
New Jersey,DD8,Primary,4,Male,Latino,65+,Less than college,202
New Jersey,DD8,Primary,4,Male,Latino,65+,Less than college,69
New Jersey,DD8,Primary,4,Male,Latino,65+,Less than college,132
New Jersey,DD8,Primary,4,Male,White,18-24,College,223
New Jersey,DD8,Primary,4,Male,White,18-24,College,182
New Jersey,DD8,Primary,4,Male,White,18-24,College,220
New Jersey,DD8,Primary,4,Male,White,18-24,College,180
New Jersey,DD8,Primary,4,Male,White,18-24,Less than college,598
New Jersey,DD8,Primary,4,Male,White,18-24,Less than college,280
New Jersey,DD8,Primary,4,Male,White,18-24,Less than college,1356
New Jersey,DD8,Primary,4,Male,White,18-24,Less than college,697
New Jersey,DD8,Primary,4,Male,White,25-34,College,739
New Jersey,DD8,Primary,4,Male,White,25-34,College,617
New Jersey,DD8,Primary,4,Male,White,25-34,College,548
New Jersey,DD8,Primary,4,Male,White,25-34,College,454
New Jersey,DD8,Primary,4,Male,White,25-34,Less than college,475
New Jersey,DD8,Primary,4,Male,White,25-34,Less than college,219
New Jersey,DD8,Primary,4,Male,White,25-34,Less than college,657
New Jersey,DD8,Primary,4,Male,White,25-34,Less than college,311
New Jersey,DD8,Primary,4,Male,White,35-44,College,808
New Jersey,DD8,Primary,4,Male,White,35-44,College,677
New Jersey,DD8,Primary,4,Male,White,35-44,College,553
New Jersey,DD8,Primary,4,Male,White,35-44,College,459
New Jersey,DD8,Primary,4,Male,White,35-44,Less than college,418
New Jersey,DD8,Primary,4,Male,White,35-44,Less than college,193
New Jersey,DD8,Primary,4,Male,White,35-44,Less than college,514
New Jersey,DD8,Primary,4,Male,White,35-44,Less than college,240
New Jersey,DD8,Primary,4,Male,White,45-64,College,2136
New Jersey,DD8,Primary,4,Male,White,45-64,College,1779
New Jersey,DD8,Primary,4,Male,White,45-64,College,2187
New Jersey,DD8,Primary,4,Male,White,45-64,College,1823
New Jersey,DD8,Primary,4,Male,White,45-64,Less than college,1595
New Jersey,DD8,Primary,4,Male,White,45-64,Less than college,742
New Jersey,DD8,Primary,4,Male,White,45-64,Less than college,1518
New Jersey,DD8,Primary,4,Male,White,45-64,Less than college,704
New Jersey,DD8,Primary,4,Male,White,65+,College,1418
New Jersey,DD8,Primary,4,Male,White,65+,College,1189
New Jersey,DD8,Primary,4,Male,White,65+,College,918
New Jersey,DD8,Primary,4,Male,White,65+,College,760
New Jersey,DD8,Primary,4,Male,White,65+,Less than college,1062
New Jersey,DD8,Primary,4,Male,White,65+,Less than college,501
New Jersey,DD8,Primary,4,Male,White,65+,Less than college,661
New Jersey,DD8,Primary,4,Male,White,65+,Less than college,303
New Jersey,DD9,Primary,4,Female,Black,18-24,College,10
New Jersey,DD9,Primary,4,Female,Black,18-24,College,43
New Jersey,DD9,Primary,4,Female,Black,18-24,College,8
New Jersey,DD9,Primary,4,Female,Black,18-24,College,34
New Jersey,DD9,Primary,4,Female,Black,18-24,Less than college,30
New Jersey,DD9,Primary,4,Female,Black,18-24,Less than college,206
New Jersey,DD9,Primary,4,Female,Black,18-24,Less than college,109
New Jersey,DD9,Primary,4,Female,Black,18-24,Less than college,486
New Jersey,DD9,Primary,4,Female,Black,25-34,College,28
New Jersey,DD9,Primary,4,Female,Black,25-34,College,107
New Jersey,DD9,Primary,4,Female,Black,25-34,College,34
New Jersey,DD9,Primary,4,Female,Black,25-34,College,125
New Jersey,DD9,Primary,4,Female,Black,25-34,Less than college,8
New Jersey,DD9,Primary,4,Female,Black,25-34,Less than college,60
New Jersey,DD9,Primary,4,Female,Black,25-34,Less than college,19
New Jersey,DD9,Primary,4,Female,Black,25-34,Less than college,131
New Jersey,DD9,Primary,4,Female,Black,35-44,College,60
New Jersey,DD9,Primary,4,Female,Black,35-44,College,217
New Jersey,DD9,Primary,4,Female,Black,35-44,College,37
New Jersey,DD9,Primary,4,Female,Black,35-44,College,144
New Jersey,DD9,Primary,4,Female,Black,35-44,Less than college,15
New Jersey,DD9,Primary,4,Female,Black,35-44,Less than college,111
New Jersey,DD9,Primary,4,Female,Black,35-44,Less than college,30
New Jersey,DD9,Primary,4,Female,Black,35-44,Less than college,207
New Jersey,DD9,Primary,4,Female,Black,45-64,College,99
New Jersey,DD9,Primary,4,Female,Black,45-64,College,366
New Jersey,DD9,Primary,4,Female,Black,45-64,College,43
New Jersey,DD9,Primary,4,Female,Black,45-64,College,173
New Jersey,DD9,Primary,4,Female,Black,45-64,Less than college,45
New Jersey,DD9,Primary,4,Female,Black,45-64,Less than college,320
New Jersey,DD9,Primary,4,Female,Black,45-64,Less than college,55
New Jersey,DD9,Primary,4,Female,Black,45-64,Less than college,376
New Jersey,DD9,Primary,4,Female,Black,65+,College,23
New Jersey,DD9,Primary,4,Female,Black,65+,College,92
New Jersey,DD9,Primary,4,Female,Black,65+,College,13
New Jersey,DD9,Primary,4,Female,Black,65+,College,55
New Jersey,DD9,Primary,4,Female,Black,65+,Less than college,37
New Jersey,DD9,Primary,4,Female,Black,65+,Less than college,230
New Jersey,DD9,Primary,4,Female,Black,65+,Less than college,35
New Jersey,DD9,Primary,4,Female,Black,65+,Less than college,221
New Jersey,DD9,Primary,4,Female,Latino,18-24,College,10
New Jersey,DD9,Primary,4,Female,Latino,18-24,College,16
New Jersey,DD9,Primary,4,Female,Latino,18-24,College,8
New Jersey,DD9,Primary,4,Female,Latino,18-24,College,13
New Jersey,DD9,Primary,4,Female,Latino,18-24,Less than college,60
New Jersey,DD9,Primary,4,Female,Latino,18-24,Less than college,298
New Jersey,DD9,Primary,4,Female,Latino,18-24,Less than college,201
New Jersey,DD9,Primary,4,Female,Latino,18-24,Less than college,615
New Jersey,DD9,Primary,4,Female,Latino,25-34,College,49
New Jersey,DD9,Primary,4,Female,Latino,25-34,College,80
New Jersey,DD9,Primary,4,Female,Latino,25-34,College,60
New Jersey,DD9,Primary,4,Female,Latino,25-34,College,96
New Jersey,DD9,Primary,4,Female,Latino,25-34,Less than college,29
New Jersey,DD9,Primary,4,Female,Latino,25-34,Less than college,169
New Jersey,DD9,Primary,4,Female,Latino,25-34,Less than college,69
New Jersey,DD9,Primary,4,Female,Latino,25-34,Less than college,346
New Jersey,DD9,Primary,4,Female,Latino,35-44,College,88
New Jersey,DD9,Primary,4,Female,Latino,35-44,College,142
New Jersey,DD9,Primary,4,Female,Latino,35-44,College,55
New Jersey,DD9,Primary,4,Female,Latino,35-44,College,89
New Jersey,DD9,Primary,4,Female,Latino,35-44,Less than college,45
New Jersey,DD9,Primary,4,Female,Latino,35-44,Less than college,259
New Jersey,DD9,Primary,4,Female,Latino,35-44,Less than college,91
New Jersey,DD9,Primary,4,Female,Latino,35-44,Less than college,460
New Jersey,DD9,Primary,4,Female,Latino,45-64,College,109
New Jersey,DD9,Primary,4,Female,Latino,45-64,College,176
New Jersey,DD9,Primary,4,Female,Latino,45-64,College,46
New Jersey,DD9,Primary,4,Female,Latino,45-64,College,76
New Jersey,DD9,Primary,4,Female,Latino,45-64,Less than college,102
New Jersey,DD9,Primary,4,Female,Latino,45-64,Less than college,534
New Jersey,DD9,Primary,4,Female,Latino,45-64,Less than college,124
New Jersey,DD9,Primary,4,Female,Latino,45-64,Less than college,617
New Jersey,DD9,Primary,4,Female,Latino,65+,College,20
New Jersey,DD9,Primary,4,Female,Latino,65+,College,33
New Jersey,DD9,Primary,4,Female,Latino,65+,College,11
New Jersey,DD9,Primary,4,Female,Latino,65+,College,19
New Jersey,DD9,Primary,4,Female,Latino,65+,Less than college,65
New Jersey,DD9,Primary,4,Female,Latino,65+,Less than college,291
New Jersey,DD9,Primary,4,Female,Latino,65+,Less than college,62
New Jersey,DD9,Primary,4,Female,Latino,65+,Less than college,281
New Jersey,DD9,Primary,4,Female,White,18-24,College,476
New Jersey,DD9,Primary,4,Female,White,18-24,College,126
New Jersey,DD9,Primary,4,Female,White,18-24,College,380
New Jersey,DD9,Primary,4,Female,White,18-24,College,100
New Jersey,DD9,Primary,4,Female,White,18-24,Less than college,735
New Jersey,DD9,Primary,4,Female,White,18-24,Less than college,401
New Jersey,DD9,Primary,4,Female,White,18-24,Less than college,2212
New Jersey,DD9,Primary,4,Female,White,18-24,Less than college,1355
New Jersey,DD9,Primary,4,Female,White,25-34,College,1606
New Jersey,DD9,Primary,4,Female,White,25-34,College,496
New Jersey,DD9,Primary,4,Female,White,25-34,College,1855
New Jersey,DD9,Primary,4,Female,White,25-34,College,593
New Jersey,DD9,Primary,4,Female,White,25-34,Less than college,283
New Jersey,DD9,Primary,4,Female,White,25-34,Less than college,149
New Jersey,DD9,Primary,4,Female,White,25-34,Less than college,662
New Jersey,DD9,Primary,4,Female,White,25-34,Less than college,360
New Jersey,DD9,Primary,4,Female,White,35-44,College,2220
New Jersey,DD9,Primary,4,Female,White,35-44,College,725
New Jersey,DD9,Primary,4,Female,White,35-44,College,1531
New Jersey,DD9,Primary,4,Female,White,35-44,College,457
New Jersey,DD9,Primary,4,Female,White,35-44,Less than college,367
New Jersey,DD9,Primary,4,Female,White,35-44,Less than college,195
New Jersey,DD9,Primary,4,Female,White,35-44,Less than college,729
New Jersey,DD9,Primary,4,Female,White,35-44,Less than college,396
New Jersey,DD9,Primary,4,Female,White,45-64,College,7438
New Jersey,DD9,Primary,4,Female,White,45-64,College,2399
New Jersey,DD9,Primary,4,Female,White,45-64,College,3710
New Jersey,DD9,Primary,4,Female,White,45-64,College,1049
New Jersey,DD9,Primary,4,Female,White,45-64,Less than college,2193
New Jersey,DD9,Primary,4,Female,White,45-64,Less than college,1183
New Jersey,DD9,Primary,4,Female,White,45-64,Less than college,2631
New Jersey,DD9,Primary,4,Female,White,45-64,Less than college,1432
New Jersey,DD9,Primary,4,Female,White,65+,College,2480
New Jersey,DD9,Primary,4,Female,White,65+,College,715
New Jersey,DD9,Primary,4,Female,White,65+,College,1525
New Jersey,DD9,Primary,4,Female,White,65+,College,416
New Jersey,DD9,Primary,4,Female,White,65+,Less than college,2164
New Jersey,DD9,Primary,4,Female,White,65+,Less than college,1205
New Jersey,DD9,Primary,4,Female,White,65+,Less than college,2061
New Jersey,DD9,Primary,4,Female,White,65+,Less than college,1143
New Jersey,DD9,Primary,4,Male,Black,18-24,College,6
New Jersey,DD9,Primary,4,Male,Black,18-24,College,22
New Jersey,DD9,Primary,4,Male,Black,18-24,College,7
New Jersey,DD9,Primary,4,Male,Black,18-24,College,23
New Jersey,DD9,Primary,4,Male,Black,18-24,Less than college,25
New Jersey,DD9,Primary,4,Male,Black,18-24,Less than college,163
New Jersey,DD9,Primary,4,Male,Black,18-24,Less than college,85
New Jersey,DD9,Primary,4,Male,Black,18-24,Less than college,367
New Jersey,DD9,Primary,4,Male,Black,25-34,College,26
New Jersey,DD9,Primary,4,Male,Black,25-34,College,83
New Jersey,DD9,Primary,4,Male,Black,25-34,College,36
New Jersey,DD9,Primary,4,Male,Black,25-34,College,112
New Jersey,DD9,Primary,4,Male,Black,25-34,Less than college,12
New Jersey,DD9,Primary,4,Male,Black,25-34,Less than college,90
New Jersey,DD9,Primary,4,Male,Black,25-34,Less than college,27
New Jersey,DD9,Primary,4,Male,Black,25-34,Less than college,173
New Jersey,DD9,Primary,4,Male,Black,35-44,College,43
New Jersey,DD9,Primary,4,Male,Black,35-44,College,134
New Jersey,DD9,Primary,4,Male,Black,35-44,College,33
New Jersey,DD9,Primary,4,Male,Black,35-44,College,106
New Jersey,DD9,Primary,4,Male,Black,35-44,Less than college,15
New Jersey,DD9,Primary,4,Male,Black,35-44,Less than college,106
New Jersey,DD9,Primary,4,Male,Black,35-44,Less than college,28
New Jersey,DD9,Primary,4,Male,Black,35-44,Less than college,182
New Jersey,DD9,Primary,4,Male,Black,45-64,College,102
New Jersey,DD9,Primary,4,Male,Black,45-64,College,305
New Jersey,DD9,Primary,4,Male,Black,45-64,College,40
New Jersey,DD9,Primary,4,Male,Black,45-64,College,134
New Jersey,DD9,Primary,4,Male,Black,45-64,Less than college,37
New Jersey,DD9,Primary,4,Male,Black,45-64,Less than college,257
New Jersey,DD9,Primary,4,Male,Black,45-64,Less than college,42
New Jersey,DD9,Primary,4,Male,Black,45-64,Less than college,282
New Jersey,DD9,Primary,4,Male,Black,65+,College,36
New Jersey,DD9,Primary,4,Male,Black,65+,College,111
New Jersey,DD9,Primary,4,Male,Black,65+,College,19
New Jersey,DD9,Primary,4,Male,Black,65+,College,63
New Jersey,DD9,Primary,4,Male,Black,65+,Less than college,17
New Jersey,DD9,Primary,4,Male,Black,65+,Less than college,113
New Jersey,DD9,Primary,4,Male,Black,65+,Less than college,18
